LotArea,GrLivArea,GarageArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,TotalBsmtSF,FullBath,HalfBath,TotRmsAbvGrd,Fireplaces,GarageCars,Neighborhood,MSZoning,BldgType,HouseStyle,KitchenQual,ExterQual,Foundation,CentralAir,PavedDrive,HeatingQC,SalePrice
9188,2073,651,3,4,2015,2013,393,2,1,5,2,3,OldTown,RL,1Fam,1Story,Gd,Gd,PConc,Y,N,TA,340079
13545,875,657,2,7,1979,2000,787,2,0,9,0,1,CollgCr,FV,2fmCon,1.5Fin,Ex,Gd,PConc,Y,N,Gd,172798
4808,2124,785,4,7,2015,1987,99,1,1,3,1,0,CollgCr,FV,2fmCon,1.5Fin,Ex,Gd,PConc,Y,Y,Ex,328733
5603,1863,144,5,3,2005,1983,1761,3,1,8,2,1,CollgCr,FV,Duplex,1Story,TA,TA,BrkTil,N,N,TA,402259
5913,3721,678,1,8,1959,2018,880,1,0,9,2,1,Edwards,FV,1Fam,1Story,TA,Ex,CBlock,Y,N,TA,513020
3419,1510,85,3,7,1989,1973,801,3,0,6,0,3,OldTown,RL,1Fam,1Story,TA,TA,BrkTil,Y,N,TA,290199
4167,1215,140,8,4,2021,2002,515,2,0,5,2,1,Somerst,RL,Duplex,2Story,Ex,Ex,BrkTil,Y,N,Gd,315242
4144,1756,44,5,5,2006,1965,1523,3,1,9,0,1,OldTown,RM,Duplex,1.5Fin,Ex,Ex,CBlock,N,Y,TA,373901
4167,1627,639,1,1,1998,1989,1063,2,0,3,2,1,Edwards,RH,2fmCon,2Story,Gd,TA,PConc,N,Y,Gd,280523
11752,1523,869,4,4,2015,2015,302,3,1,7,1,0,Somerst,RH,1Fam,1Story,Ex,Gd,PConc,N,Y,Ex,250178
11368,3284,116,8,8,1968,2014,1984,1,0,4,0,1,CollgCr,FV,2fmCon,2Story,Gd,Ex,BrkTil,Y,N,Gd,618883
11460,720,146,8,8,1970,1989,720,3,1,4,0,3,Somerst,RL,1Fam,2Story,Ex,TA,PConc,N,Y,Ex,254149
7891,2485,983,2,2,2021,2001,1434,3,1,8,0,2,CollgCr,FV,1Fam,2Story,TA,Ex,CBlock,Y,Y,Gd,429619
13779,1549,658,9,3,2005,1998,1891,2,0,10,0,1,Edwards,FV,2fmCon,1Story,Ex,Gd,BrkTil,N,N,TA,418834
8536,1587,20,1,4,2010,1994,1245,1,1,4,0,2,OldTown,RM,2fmCon,1Story,Ex,Ex,CBlock,Y,Y,TA,279954
3166,2801,535,8,6,1973,1969,562,1,1,9,1,1,Somerst,RH,Duplex,1Story,TA,Gd,PConc,Y,N,Gd,502867
5575,3820,157,8,6,1964,2020,1734,3,1,3,1,2,CollgCr,RM,1Fam,1.5Fin,Gd,Ex,BrkTil,Y,Y,TA,663989
4841,3283,475,6,2,1955,1980,210,1,1,5,0,0,CollgCr,FV,Duplex,2Story,Ex,Ex,BrkTil,N,N,Ex,478566
3870,1325,47,1,4,1992,1988,314,3,1,4,2,3,OldTown,RL,Duplex,1.5Fin,TA,TA,BrkTil,Y,N,Gd,225330
14121,1654,418,9,5,2018,1958,1675,2,0,8,1,1,Edwards,RL,Duplex,1Story,TA,Ex,PConc,N,N,Gd,425751
12459,529,109,3,6,1993,1962,1083,2,1,4,2,3,CollgCr,FV,2fmCon,2Story,Gd,Ex,PConc,Y,Y,Ex,195249
4886,1286,570,1,7,1969,2018,667,1,0,3,2,2,CollgCr,RH,Duplex,1Story,Ex,Gd,PConc,N,N,Gd,234762
2159,509,997,7,8,1952,1968,1367,1,1,6,0,1,Edwards,RM,2fmCon,2Story,TA,Gd,BrkTil,N,Y,Gd,235176
9243,3660,528,5,3,1954,1991,1294,3,0,10,2,1,Somerst,FV,1Fam,2Story,Gd,Ex,PConc,Y,N,Gd,590255
12850,2977,303,2,3,1990,1964,944,3,1,9,2,0,Somerst,RM,2fmCon,2Story,Ex,TA,CBlock,N,Y,Gd,451718
5763,1670,481,1,2,1980,2001,1794,2,1,10,0,1,NAmes,RM,2fmCon,1.5Fin,Gd,TA,PConc,Y,Y,TA,317906
14926,3698,566,6,6,1996,1977,1115,1,0,4,0,3,OldTown,RH,Duplex,1Story,Ex,TA,PConc,N,N,Gd,631706
3055,3245,136,1,6,2018,1999,530,1,1,3,0,0,CollgCr,RM,1Fam,2Story,Ex,Ex,PConc,Y,N,Ex,427393
2333,2671,76,6,8,1953,1964,1816,1,1,5,0,2,Edwards,FV,1Fam,2Story,Gd,TA,BrkTil,Y,Y,Gd,528025
5596,2142,269,1,7,1976,1968,1671,1,0,5,1,1,Edwards,RL,1Fam,1.5Fin,Gd,TA,PConc,Y,Y,Ex,356600
9607,1864,921,7,1,2020,1984,351,1,0,8,2,0,NAmes,RL,1Fam,1.5Fin,Gd,Ex,CBlock,N,N,TA,360192
11083,2041,691,7,6,2020,1985,870,2,1,4,0,1,Edwards,RM,1Fam,1Story,TA,Gd,PConc,Y,Y,Gd,395108
13179,550,84,4,1,1987,1982,903,1,0,9,2,3,NAmes,FV,2fmCon,2Story,Ex,Ex,CBlock,Y,Y,Ex,175479
14639,897,811,7,2,1972,1988,1126,2,0,10,0,0,OldTown,FV,1Fam,1Story,Ex,Gd,PConc,N,Y,Gd,283635
3362,813,467,8,4,1997,1986,244,2,1,8,0,1,Somerst,RH,1Fam,1Story,TA,Gd,PConc,N,Y,Gd,237495
2925,3195,650,8,8,1985,1998,416,1,0,11,1,0,Edwards,FV,1Fam,1Story,TA,Gd,CBlock,Y,Y,Ex,508294
7519,1013,818,3,1,1995,2002,237,1,1,9,2,0,Somerst,RM,1Fam,1.5Fin,TA,Ex,BrkTil,N,Y,Ex,182955
4443,3049,681,8,7,1953,1973,758,2,0,6,2,2,CollgCr,RL,Duplex,1.5Fin,Ex,TA,CBlock,Y,Y,Gd,551884
12769,1029,241,3,3,2012,1988,197,2,0,9,2,2,OldTown,RH,Duplex,2Story,Ex,TA,BrkTil,N,N,Gd,182878
5980,2284,957,5,2,1983,1974,446,3,0,10,1,1,OldTown,FV,2fmCon,1Story,Gd,Ex,PConc,N,Y,Gd,369468
9260,3244,930,1,2,1978,1983,675,2,1,6,1,0,Somerst,RM,Duplex,1Story,TA,Gd,BrkTil,Y,Y,Gd,448903
12597,3281,63,7,3,2003,1959,1621,2,1,11,1,1,OldTown,RM,2fmCon,1Story,Ex,TA,BrkTil,Y,Y,Gd,575232
3419,2263,239,8,1,2011,2009,1865,1,1,3,2,0,OldTown,FV,Duplex,2Story,TA,Gd,PConc,N,N,TA,472102
13067,1359,94,4,5,1968,2013,295,3,0,4,0,3,NAmes,RH,1Fam,2Story,Gd,TA,PConc,Y,Y,Gd,281348
2059,2966,657,7,7,1978,2005,1091,3,0,5,0,2,CollgCr,FV,1Fam,2Story,Ex,Gd,BrkTil,Y,Y,Gd,512534
4524,2741,397,7,2,2010,1966,695,2,1,9,1,0,NAmes,FV,Duplex,1.5Fin,Gd,Gd,PConc,N,Y,TA,484475
5797,811,887,6,6,1976,1991,1895,2,0,3,0,1,Somerst,RH,1Fam,1Story,Ex,Gd,CBlock,N,Y,TA,275556
12851,1495,48,5,4,1967,1991,668,1,0,5,2,0,CollgCr,FV,2fmCon,2Story,TA,Ex,BrkTil,N,Y,Gd,302955
14288,3269,452,4,2,1958,1996,1688,3,0,9,0,1,Edwards,FV,2fmCon,2Story,TA,Ex,BrkTil,Y,Y,TA,546459
3578,1822,144,5,7,1966,1990,403,3,1,7,1,2,OldTown,RM,1Fam,2Story,TA,Ex,CBlock,Y,Y,TA,349190
14598,3900,916,7,6,2018,1980,18,1,0,3,2,1,OldTown,RH,2fmCon,2Story,Gd,Ex,CBlock,N,Y,Gd,601872
9201,3023,397,8,6,2018,2014,651,2,1,3,2,3,CollgCr,RH,2fmCon,1Story,TA,Gd,CBlock,N,N,Gd,526112
13297,3131,770,4,5,1978,2020,161,1,1,3,0,0,NAmes,RH,Duplex,2Story,Ex,TA,CBlock,N,Y,Ex,444598
2707,2664,670,5,8,1983,1980,980,1,0,8,2,0,Edwards,RM,Duplex,1Story,TA,Gd,CBlock,Y,Y,Ex,450977
10165,763,728,6,3,1989,1976,64,3,1,9,0,3,CollgCr,RM,2fmCon,2Story,Ex,Ex,BrkTil,N,Y,TA,203025
7277,2042,302,9,6,1979,1953,1943,2,0,6,2,3,Somerst,FV,2fmCon,1.5Fin,Gd,Gd,PConc,N,Y,Gd,503493
3780,520,427,6,7,1977,1974,731,2,0,4,1,0,Edwards,RL,2fmCon,1Story,Ex,Ex,PConc,N,Y,Gd,192929
4413,3024,16,7,8,1993,1979,1031,2,1,10,2,0,OldTown,RM,Duplex,1.5Fin,TA,TA,BrkTil,N,Y,TA,509422
13598,1048,985,8,1,1981,2015,438,1,0,3,1,2,Edwards,RL,Duplex,1.5Fin,TA,TA,PConc,N,N,TA,269519
9750,1696,80,3,8,1986,1996,1466,3,0,5,1,2,CollgCr,RM,Duplex,2Story,TA,Gd,CBlock,Y,N,Gd,331000
4161,1447,183,5,3,1998,1988,149,3,0,6,0,0,OldTown,RM,Duplex,1Story,TA,Ex,CBlock,N,N,TA,243902
13731,1520,466,4,3,2011,2005,755,2,1,5,2,1,CollgCr,RM,1Fam,2Story,TA,Gd,PConc,N,Y,Ex,292541
10800,3633,282,1,1,1981,2008,1555,2,0,5,0,2,CollgCr,FV,Duplex,1Story,Ex,TA,CBlock,Y,N,Gd,537655
2308,705,70,4,3,2009,1990,1427,1,0,3,0,3,NAmes,FV,1Fam,1Story,Gd,TA,PConc,Y,Y,TA,248360
7439,2136,89,2,6,1986,1980,1693,3,1,9,2,3,Somerst,RM,2fmCon,1Story,TA,Ex,BrkTil,Y,Y,Ex,385114
6307,1130,708,4,3,1957,1984,1826,1,1,5,1,3,NAmes,FV,2fmCon,2Story,Ex,Ex,PConc,N,N,Gd,300529
4364,2726,641,2,2,1993,2000,1729,2,1,10,0,0,Somerst,RL,2fmCon,1Story,TA,Gd,PConc,N,N,TA,426837
2184,3435,591,4,4,1968,1982,482,2,1,4,0,0,Somerst,RL,1Fam,1Story,TA,Gd,CBlock,N,N,Ex,478476
7324,2889,957,4,1,1973,2007,1125,2,0,11,2,0,Edwards,FV,Duplex,1.5Fin,TA,Ex,BrkTil,N,Y,TA,446620
7483,939,364,3,2,1971,2018,1074,2,1,3,2,3,OldTown,RM,1Fam,1Story,Ex,TA,PConc,N,Y,TA,220115
2245,1598,202,5,6,2016,1970,1955,2,0,3,1,1,OldTown,RM,1Fam,1Story,TA,TA,PConc,Y,Y,Ex,352962
10430,789,230,9,5,2014,2017,1071,1,1,11,2,1,OldTown,RL,2fmCon,2Story,Ex,Ex,PConc,Y,N,TA,308571
10183,3104,598,1,2,2019,1957,716,3,0,9,2,1,Somerst,FV,Duplex,1.5Fin,Ex,TA,BrkTil,Y,Y,Gd,435749
7924,3715,738,7,2,1991,2001,181,1,1,7,1,3,Somerst,RH,Duplex,2Story,Gd,Ex,PConc,N,N,TA,594434
2519,3196,5,1,3,1996,1979,1719,1,0,8,2,2,Edwards,FV,Duplex,1Story,Ex,TA,PConc,Y,Y,Ex,482306
5907,707,356,1,8,2010,1982,60,1,0,8,0,0,CollgCr,RL,Duplex,1.5Fin,Ex,Gd,BrkTil,Y,Y,Ex,105653
2276,771,448,2,4,2020,1994,1059,2,1,9,0,0,CollgCr,FV,Duplex,1Story,Ex,Gd,BrkTil,Y,N,Gd,178879
14220,914,736,6,2,1982,2003,1210,2,0,7,0,2,Edwards,FV,2fmCon,2Story,TA,Ex,CBlock,Y,Y,Ex,262984
7101,3968,145,9,5,2005,1981,1585,2,1,8,2,3,NAmes,RL,1Fam,2Story,Gd,Gd,BrkTil,N,Y,Ex,722211
14501,883,54,3,3,1999,1982,847,2,1,10,1,1,NAmes,FV,Duplex,2Story,Ex,TA,CBlock,N,Y,TA,203427
10797,1784,66,5,7,1988,1986,1035,2,1,10,0,3,Edwards,RH,Duplex,1Story,TA,Ex,CBlock,N,Y,Ex,347229
6573,1390,696,8,2,1990,1991,622,3,0,5,0,1,CollgCr,RM,2fmCon,1.5Fin,Ex,Ex,PConc,N,N,Ex,330607
6603,2162,146,6,7,1992,2013,1164,2,0,9,1,1,CollgCr,RL,1Fam,1Story,Ex,Ex,CBlock,N,Y,Ex,401350
6053,3738,585,3,5,1999,1986,1808,2,1,7,0,0,NAmes,RM,1Fam,2Story,Gd,TA,BrkTil,N,N,Ex,576748
8812,1541,979,2,1,1980,1978,506,1,1,9,1,0,OldTown,RH,Duplex,1Story,Gd,Ex,PConc,N,N,Ex,220566
12904,3207,650,3,6,1975,1952,1367,2,1,5,0,2,Somerst,RM,Duplex,2Story,Gd,TA,PConc,N,Y,TA,511063
8073,2794,735,6,2,2010,2001,1371,2,0,10,0,3,NAmes,RL,Duplex,2Story,TA,Ex,BrkTil,N,N,Gd,520881
2141,1819,231,5,1,1998,1981,423,3,0,8,2,2,Edwards,RH,2fmCon,2Story,Ex,Gd,PConc,N,Y,TA,343356
13853,2961,467,8,1,1951,1995,1040,2,0,3,2,0,OldTown,RM,2fmCon,1Story,TA,Ex,BrkTil,Y,N,TA,541631
12561,1843,694,2,8,1955,1950,1178,1,0,9,1,1,OldTown,FV,2fmCon,1.5Fin,TA,TA,BrkTil,N,Y,Gd,299885
3717,2077,95,2,5,1968,1996,829,2,0,4,2,0,OldTown,RM,Duplex,1.5Fin,Ex,TA,CBlock,Y,N,Ex,310058
14748,3262,490,4,3,1969,1973,1301,1,0,11,0,0,CollgCr,RL,Duplex,1.5Fin,Ex,TA,BrkTil,N,N,TA,512851
14957,2216,932,9,4,2015,2014,1854,2,1,6,0,1,OldTown,RM,1Fam,2Story,Gd,TA,PConc,N,N,Ex,482018
9313,2384,853,5,4,1979,1979,11,1,0,10,1,3,CollgCr,RH,Duplex,1Story,Ex,TA,BrkTil,N,Y,Ex,394601
13619,2728,247,7,2,1982,1961,1350,2,0,9,1,3,Somerst,RH,2fmCon,1.5Fin,Gd,Gd,BrkTil,Y,Y,Gd,506338
12516,3867,131,7,6,1975,1983,569,2,1,8,2,0,CollgCr,RH,1Fam,1.5Fin,TA,Gd,PConc,Y,N,TA,601948
12036,2179,524,6,5,2011,1953,1650,2,0,11,2,2,NAmes,FV,2fmCon,1Story,Ex,Gd,BrkTil,N,Y,Gd,466112
7714,1443,69,6,1,1997,1987,1947,3,0,8,1,0,Somerst,RH,Duplex,1.5Fin,Ex,TA,PConc,Y,N,Gd,346007
2399,1392,348,9,2,1964,1989,1996,3,0,11,1,1,NAmes,RM,1Fam,2Story,TA,TA,BrkTil,N,N,TA,429179
6763,560,441,4,3,1964,1979,830,2,0,4,0,2,CollgCr,FV,1Fam,2Story,Ex,Ex,BrkTil,N,N,Ex,204057
12755,1732,255,2,6,2007,2017,411,1,1,9,1,1,CollgCr,RH,Duplex,1.5Fin,Ex,TA,CBlock,Y,N,Ex,252909
11714,665,385,7,6,2004,2001,812,2,1,4,2,2,CollgCr,RH,Duplex,1Story,TA,Ex,CBlock,N,N,TA,230137
11526,2405,504,6,4,2013,1950,1067,3,1,6,1,1,Edwards,RM,1Fam,1.5Fin,TA,TA,BrkTil,N,Y,TA,430682
12815,3556,699,4,6,1988,1979,777,3,0,8,1,3,Edwards,RM,2fmCon,2Story,Gd,Gd,CBlock,N,N,TA,531838
8255,1823,600,1,8,1991,2007,1305,3,0,5,1,0,OldTown,RH,Duplex,2Story,Gd,Ex,BrkTil,N,N,Gd,310458
2238,1154,415,4,4,1952,2003,327,1,1,4,1,3,NAmes,RM,2fmCon,1Story,Gd,TA,BrkTil,Y,N,TA,238499
5215,850,318,6,1,1980,1999,668,2,0,8,1,3,CollgCr,RM,Duplex,1.5Fin,Gd,Ex,PConc,N,Y,Gd,229936
9541,3632,315,3,8,1956,2017,1767,2,0,5,2,2,Edwards,RM,Duplex,1Story,Gd,Gd,BrkTil,N,N,TA,576836
5647,2810,665,1,6,1971,1995,945,2,0,10,2,2,NAmes,RH,Duplex,2Story,Ex,TA,PConc,N,Y,Ex,417556
7408,2671,985,2,2,1991,1954,1369,3,1,10,2,2,Edwards,RM,Duplex,1Story,Ex,Ex,PConc,N,N,Ex,442238
11808,3809,997,6,6,2009,1963,924,3,1,9,0,0,OldTown,RH,1Fam,1Story,Ex,Gd,CBlock,N,N,TA,603848
8340,2065,661,1,2,1963,1956,1370,2,1,5,2,3,OldTown,RH,Duplex,1Story,Gd,Ex,PConc,N,Y,TA,361947
4429,1431,329,6,4,2002,1988,502,2,1,9,2,0,Edwards,RM,2fmCon,1.5Fin,TA,Ex,CBlock,Y,N,Gd,294196
5652,2404,982,1,8,2020,2016,971,2,0,11,2,1,Somerst,RL,1Fam,1.5Fin,Ex,TA,CBlock,Y,N,Ex,343637
11913,1613,131,1,7,1978,1965,793,2,0,5,1,3,OldTown,RH,2fmCon,1Story,Gd,Ex,PConc,N,Y,TA,263937
8307,2686,143,6,3,1968,2005,1344,2,1,6,1,0,Edwards,RH,2fmCon,2Story,Ex,TA,BrkTil,N,Y,TA,465158
11464,2489,246,1,5,2020,2011,1786,2,0,11,0,1,NAmes,RL,1Fam,2Story,Ex,TA,PConc,N,N,Gd,404279
13331,1885,62,9,6,1971,1992,529,2,1,8,1,2,CollgCr,RL,2fmCon,1Story,TA,TA,CBlock,N,Y,Ex,389368
7140,3984,681,2,1,1976,1984,688,2,1,9,1,2,CollgCr,RH,2fmCon,2Story,Ex,Ex,BrkTil,N,N,Ex,554617
4878,3407,928,9,4,1993,1975,387,2,0,9,0,1,CollgCr,RH,2fmCon,1.5Fin,TA,Ex,BrkTil,Y,Y,Gd,569844
3535,1616,908,5,4,1982,1955,782,1,1,10,2,3,Edwards,RM,1Fam,1Story,Ex,TA,PConc,N,N,Ex,331786
10727,633,813,5,2,1963,1967,639,1,0,11,0,1,NAmes,RM,1Fam,1.5Fin,Ex,Ex,PConc,N,Y,Ex,178293
8254,1727,502,8,1,1967,2018,303,2,0,5,0,1,OldTown,RH,1Fam,1.5Fin,TA,TA,CBlock,N,Y,TA,367728
2948,3366,235,1,4,1999,1970,489,1,1,9,1,0,Edwards,RM,2fmCon,1Story,Gd,Gd,BrkTil,Y,Y,Ex,440323
12834,2371,396,9,4,2020,1989,1653,3,0,3,2,3,CollgCr,RL,1Fam,1.5Fin,TA,TA,PConc,Y,N,Ex,512021
5941,3609,800,1,8,1991,1990,989,3,0,7,1,3,OldTown,RH,Duplex,1.5Fin,Ex,Ex,BrkTil,N,N,Ex,526689
11213,1517,122,5,6,1982,1967,1056,1,0,5,2,1,Edwards,RL,2fmCon,1Story,Ex,TA,PConc,N,N,TA,332232
8603,3004,269,8,7,1960,2007,729,2,0,3,2,3,NAmes,FV,1Fam,1.5Fin,Gd,TA,CBlock,N,N,Gd,528876
10625,2381,7,1,7,2014,1969,1299,2,0,6,1,2,NAmes,FV,2fmCon,1.5Fin,TA,Ex,BrkTil,N,Y,Ex,362271
3403,937,729,5,4,2020,1984,569,1,1,3,0,2,OldTown,RM,Duplex,1Story,Gd,TA,PConc,Y,Y,Ex,226854
9819,1179,341,3,6,1983,2013,373,3,1,8,0,2,NAmes,FV,1Fam,1.5Fin,TA,Ex,PConc,N,N,Gd,231537
5511,3194,685,8,1,1957,1988,883,3,0,9,1,2,OldTown,FV,1Fam,1Story,Ex,TA,BrkTil,Y,Y,Ex,558447
4935,3169,637,3,8,2013,2002,442,1,1,7,0,2,NAmes,RL,Duplex,1.5Fin,Gd,Ex,PConc,N,Y,Gd,461761
6878,1747,896,8,6,2021,2000,1356,1,0,10,0,1,Edwards,FV,Duplex,1Story,Ex,Ex,CBlock,Y,Y,Gd,414283
9506,1691,314,2,4,1984,1989,63,2,1,4,2,1,OldTown,RL,2fmCon,1Story,Ex,Gd,CBlock,Y,Y,TA,253022
9591,1630,827,3,4,1995,2001,1857,1,1,3,2,2,OldTown,RH,2fmCon,1Story,Ex,TA,PConc,Y,N,Gd,344537
14456,1903,560,1,6,1968,1952,183,1,1,9,1,0,NAmes,RH,Duplex,1Story,Gd,TA,CBlock,Y,Y,TA,244172
14996,2571,335,1,2,2012,2020,966,3,1,6,2,1,OldTown,RM,2fmCon,2Story,Ex,Gd,BrkTil,Y,N,TA,368606
7060,2034,747,4,8,1989,1958,578,2,1,9,2,2,Somerst,RH,1Fam,1Story,Gd,TA,BrkTil,N,N,Gd,339848
5333,3356,860,5,3,1991,1974,368,1,0,5,1,2,CollgCr,RH,2fmCon,2Story,TA,Gd,PConc,Y,N,Ex,509307
3602,1830,828,3,5,1993,1969,694,2,0,9,1,1,OldTown,RL,Duplex,1.5Fin,Ex,Ex,BrkTil,N,Y,TA,322346
10420,1434,255,2,7,1995,1958,1332,1,0,9,1,1,NAmes,RL,Duplex,2Story,Ex,Ex,CBlock,N,Y,Gd,262980
14714,1881,115,1,6,1990,1958,1254,1,1,10,1,1,OldTown,FV,2fmCon,1Story,Ex,Ex,BrkTil,Y,N,Gd,326102
14409,869,790,3,1,1964,1964,1586,2,1,7,2,3,NAmes,RH,1Fam,1.5Fin,Ex,TA,CBlock,N,Y,Ex,256777
4196,1496,388,1,5,1966,1979,1488,1,0,10,1,0,CollgCr,FV,2fmCon,1Story,TA,TA,CBlock,Y,Y,TA,264346
13091,2718,84,6,4,2001,1965,1187,2,0,6,0,2,Somerst,RH,Duplex,2Story,Ex,Ex,PConc,N,Y,Ex,504430
2110,2104,631,3,3,2017,2002,1374,1,0,8,2,0,OldTown,FV,2fmCon,1Story,TA,Ex,CBlock,Y,Y,Ex,360336
11436,2769,895,4,2,1951,1972,1739,3,0,7,0,2,CollgCr,RL,1Fam,1.5Fin,TA,Gd,BrkTil,N,Y,Gd,479220
8023,2990,49,8,2,1956,1967,403,3,1,8,1,1,NAmes,RL,1Fam,2Story,TA,TA,BrkTil,N,N,Ex,523949
6159,1676,163,5,1,1968,1964,168,1,1,5,1,0,OldTown,FV,1Fam,1.5Fin,Ex,Ex,BrkTil,N,Y,Gd,271826
12877,3409,147,5,7,2003,1999,160,2,1,6,2,0,OldTown,FV,1Fam,2Story,Ex,Gd,BrkTil,Y,Y,TA,488372
13993,875,554,8,3,1954,1991,1083,3,1,9,2,3,CollgCr,RM,2fmCon,2Story,Gd,Ex,PConc,Y,N,Ex,311807
5867,2828,135,4,6,1975,1980,1598,3,1,7,1,1,Somerst,RM,1Fam,2Story,TA,Gd,CBlock,Y,Y,Ex,479032
11569,3260,757,8,7,1969,1962,82,2,1,11,1,0,OldTown,RH,1Fam,1Story,Ex,TA,PConc,Y,Y,Ex,501227
9641,3790,217,5,1,1961,1954,1528,3,1,6,1,2,OldTown,RH,Duplex,1.5Fin,Ex,TA,BrkTil,N,N,Ex,613052
7004,2443,936,6,2,2020,1974,1607,2,1,8,1,2,NAmes,FV,1Fam,2Story,Gd,Ex,BrkTil,Y,Y,TA,494529
11963,1457,505,1,4,1973,1969,767,1,0,7,0,0,Somerst,RM,Duplex,1Story,TA,Ex,PConc,Y,N,Ex,232904
10204,1310,792,9,8,1950,1981,1537,3,1,4,1,3,Edwards,RL,1Fam,2Story,Gd,Gd,CBlock,N,Y,Gd,389499
9077,1326,371,4,1,1972,1998,190,2,0,8,0,3,Somerst,FV,2fmCon,1Story,Gd,Ex,PConc,Y,N,TA,249403
14526,2345,233,1,3,1958,1953,840,2,1,8,1,0,CollgCr,FV,2fmCon,2Story,Gd,TA,PConc,Y,Y,Gd,319038
5261,3033,774,7,6,1961,1966,1952,2,0,10,2,0,NAmes,RL,Duplex,2Story,TA,TA,CBlock,N,Y,TA,582699
2662,2033,114,4,1,2017,2016,1819,2,1,11,0,3,CollgCr,RL,Duplex,1Story,Ex,TA,PConc,N,N,Ex,408842
13284,834,853,5,6,1953,1953,1027,2,0,7,2,2,CollgCr,FV,Duplex,1Story,TA,Gd,CBlock,Y,N,TA,261551
10885,3289,188,7,2,2004,1998,1630,3,0,8,0,3,NAmes,RL,1Fam,1Story,Ex,Ex,CBlock,N,N,Gd,599415
5390,909,416,7,1,2008,2013,110,2,1,7,2,3,NAmes,RL,1Fam,2Story,Gd,TA,CBlock,Y,Y,Ex,260090
11373,553,196,9,4,2006,1992,945,3,0,7,0,0,Somerst,FV,Duplex,2Story,Gd,TA,CBlock,N,Y,TA,254051
5018,1200,549,9,6,2010,2018,1022,3,0,9,1,0,Somerst,RH,1Fam,2Story,Gd,Gd,PConc,Y,Y,Ex,319543
11696,2257,523,7,2,1955,1994,19,3,1,10,0,0,OldTown,RH,Duplex,1Story,TA,Gd,PConc,N,Y,TA,379443
3902,1598,635,9,6,1993,2005,601,1,0,6,0,3,Somerst,RM,1Fam,1Story,Ex,TA,CBlock,Y,N,Ex,377624
6171,2896,555,5,1,2010,1950,1101,1,0,11,2,3,Edwards,FV,2fmCon,1.5Fin,Ex,TA,PConc,N,Y,Gd,513380
2328,1474,820,2,5,2014,1999,1577,1,0,7,0,3,Edwards,RM,Duplex,1.5Fin,TA,TA,PConc,N,Y,Ex,291062
11631,892,13,9,8,2021,2005,1530,3,0,10,1,3,Edwards,RH,1Fam,1Story,TA,TA,PConc,N,N,Ex,326746
8295,1053,966,6,6,1972,1993,1526,1,0,9,1,3,Edwards,FV,1Fam,1.5Fin,TA,Gd,PConc,N,Y,Gd,308627
5846,3728,859,6,5,2003,1973,1729,2,0,4,1,2,Edwards,RL,2fmCon,1.5Fin,Gd,TA,CBlock,N,Y,Gd,653327
14359,3394,563,9,2,1974,2006,1976,2,0,5,2,0,CollgCr,RM,1Fam,1Story,TA,TA,CBlock,N,Y,Ex,644524
2224,2628,244,1,4,2007,1977,1155,2,0,11,2,0,Edwards,RM,1Fam,1.5Fin,Ex,TA,BrkTil,Y,N,TA,370667
4520,3779,691,2,7,1999,2019,16,1,0,7,0,2,Edwards,RM,1Fam,1.5Fin,Gd,TA,PConc,Y,Y,Ex,481051
10064,1325,301,3,7,1999,1986,1475,1,0,10,0,2,OldTown,RL,Duplex,1Story,Ex,Ex,PConc,N,N,Ex,281560
5714,3657,463,1,3,2003,2001,1766,3,1,10,2,0,OldTown,FV,1Fam,1.5Fin,TA,Ex,CBlock,Y,N,TA,548878
4407,1243,936,4,4,1964,1977,690,2,1,9,2,2,CollgCr,FV,Duplex,1.5Fin,Gd,Ex,BrkTil,N,Y,Gd,267768
8683,1970,641,2,1,1999,1995,1155,2,1,3,2,3,CollgCr,RL,1Fam,1Story,Ex,Gd,CBlock,N,N,TA,342060
2810,2724,432,3,2,2002,1972,265,1,0,3,1,3,NAmes,RL,Duplex,2Story,TA,TA,PConc,Y,N,Ex,420071
8752,3058,990,8,5,1982,1994,539,2,1,9,0,3,OldTown,RM,2fmCon,1Story,Gd,TA,PConc,N,Y,TA,549435
5117,638,611,4,3,1968,1957,1865,2,0,10,0,2,CollgCr,RM,2fmCon,2Story,Ex,Gd,BrkTil,N,Y,TA,235759
6773,3673,461,9,7,1998,1992,1058,3,1,10,1,2,Somerst,RL,1Fam,1.5Fin,TA,TA,CBlock,N,Y,Gd,643539
5290,3020,877,6,2,2001,1998,856,2,1,9,0,2,NAmes,RL,Duplex,1Story,Gd,Gd,BrkTil,Y,Y,TA,508008
14578,2345,283,1,2,2010,1988,965,1,1,5,1,0,NAmes,RH,1Fam,2Story,Ex,Ex,BrkTil,N,Y,Ex,329525
4251,1041,622,6,8,1987,1957,565,1,0,5,2,1,OldTown,RM,2fmCon,1.5Fin,Ex,Ex,PConc,N,N,TA,258149
6661,2741,799,7,2,1970,2016,238,1,1,9,1,2,Edwards,FV,Duplex,2Story,TA,Ex,PConc,Y,N,Ex,442414
12721,2356,603,4,1,2001,1990,13,2,0,4,1,3,Somerst,RL,2fmCon,1.5Fin,Gd,TA,CBlock,Y,N,Gd,387025
